"samplesize","efficiency","simulation","traindat.seed1","traindat.seed2","traindat.seed3","traindat.seed4","traindat.seed5","traindat.seed6","traindat.seed7","testdat.seed1","testdat.seed2","testdat.seed3","testdat.seed4","testdat.seed5","testdat.seed6","testdat.seed7"
100,"Max efficiency 0.1",435,677660895,146595833,337233506,954075474,429065202,824788342,952830503,987769718,803873425,738471181,572677916,400030311,118868264,125089903
100,"Max efficiency 0.1",436,485165506,657976365,825724471,973114933,509349948,58220215,344224023,71804500,144479954,346250732,50635734,998512203,150194390,417869341
100,"Max efficiency 0.1",437,579835167,964148934,14979805,689560270,832802966,326592954,502874600,700404393,50971268,960573052,820913670,300002458,484677083,876625807
100,"Max efficiency 0.1",438,227025169,24974885,732160669,614222723,393637494,883148944,929816685,108998845,667398573,866645790,978743703,975552781,973359264,85985044
100,"Max efficiency 0.1",439,390639315,405194690,799347537,48938770,446799929,958929054,470781287,116103269,38767385,180910444,851733303,573370457,733684624,425249533
100,"Max efficiency 0.1",440,961045911,355668343,408084816,288093799,872068518,828434687,614998976,818940939,949753125,15176567,6227421,890276912,291769268,279533906
100,"Max efficiency 0.1",441,375821437,896696457,614290162,26861537,959349189,395603508,209074141,247124237,448480834,11376308,108285924,875673616,999133387,595083367
100,"Max efficiency 0.1",442,382559185,37864354,780602906,966873956,936088266,924607016,502166459,647651400,796183088,475869066,76948682,853531493,8149521,30901281
100,"Max efficiency 0.1",443,286090782,111045131,24205115,488662938,736006642,789496830,298780404,516702457,83027579,554867121,328031014,441601275,540840186,715929955
100,"Max efficiency 0.1",444,751812217,260827592,580446836,337916564,413709599,945398746,586119569,405136903,970149164,842831602,976319674,397475033,379507157,557818033
100,"Max efficiency 0.1",445,847936380,506686664,797125504,199914175,706629274,932790242,928114426,757924147,930150743,571292871,392936029,720521237,594078384,65659557
100,"Max efficiency 0.1",446,241635901,795161679,92504328,850676610,357111875,190163552,435383354,911400416,943435028,300553024,34306419,653394984,923513672,965701998
100,"Max efficiency 0.1",447,587429151,328694402,67403745,22853019,476588059,740898028,69604810,955276307,556324950,862741082,679271784,734532906,534322407,747735883
100,"Max efficiency 0.1",448,945438435,974018979,473919747,493856356,113329795,365423238,83409406,740430172,9395524,362706953,147581808,53620776,721465458,779175996
100,"Max efficiency 0.1",449,697575762,648200266,572860487,432888853,197818112,840331043,707861713,891733366,211090889,298189625,295822922,644704188,933601059,741866274
100,"Max efficiency 0.1",450,851292138,391961903,509232654,577659658,924671316,153120595,112076797,757929996,12150198,207618342,895431792,975361075,449792283,566669327
100,"Max efficiency 0.1",451,674638323,426346805,253855945,311715869,251828391,108893123,971042701,192823657,97659625,816016969,429893651,906295683,887660154,751817263
100,"Max efficiency 0.1",452,114536412,7507282,136373854,25973560,565929556,431369704,411935853,519334557,814919047,837351319,428479173,653961964,553880765,616334087
100,"Max efficiency 0.1",453,47503046,836753154,200740063,111764685,816724596,247715694,851248868,366840275,558348945,661141103,545485534,23776739,717178363,397193632
100,"Max efficiency 0.1",454,492739773,628426020,641695363,560941024,459855924,628288766,550771045,153909596,505552740,957128766,178453457,811313517,561346523,780182056
100,"Max efficiency 0.1",455,714801118,298359490,102035775,870724829,344441867,293089517,432464753,329870360,684692720,51215182,812084133,199923675,431968578,919514702
100,"Max efficiency 0.1",456,887579322,164354423,80977774,866248045,758806642,758902805,852457826,875195849,206195155,923860181,836547290,457582660,852828253,674258735
100,"Max efficiency 0.1",457,545210654,635203846,609404474,96579600,64292702,433142297,394490008,905214287,512200847,781054118,585171946,865276006,627592940,886557200
100,"Max efficiency 0.1",458,249215697,782672100,657874456,269632433,613724755,690368372,709204504,227082785,263714358,493867266,316747938,555718442,750892683,754989265
100,"Max efficiency 0.1",459,361656340,187253792,857515590,877084316,527504689,380979669,779915911,562810736,652411550,161340525,165725323,791033625,231898048,435510011
100,"Max efficiency 0.1",460,39763292,812561325,559245376,789585437,153794201,147315006,259962199,474595476,987542543,225527871,70398895,652326014,402506847,913204179
100,"Max efficiency 0.1",461,931261951,201499391,227106819,795030958,118232117,794506931,111117579,396517991,738985438,183997526,858243846,506290542,587186805,816046234
100,"Max efficiency 0.1",462,644997830,756365517,165395236,250800396,896895468,19163944,857837825,763039558,420945588,774924361,15632022,676195641,435135482,197601953
100,"Max efficiency 0.1",463,104803078,210882773,966076517,480584937,118413626,242359497,751855176,144591981,822565836,581670916,730314879,125739046,50089921,775371006
100,"Max efficiency 0.1",464,210767911,508003914,732610462,186506990,511319901,39440502,103327357,395024555,452706775,241072471,826311543,9925903,395836162,429266746
100,"Max efficiency 0.1",465,192959703,183382607,819483150,374470650,974982815,631917114,710052715,124507811,504491274,682379109,26100858,873179353,32802546,565977977
100,"Max efficiency 0.1",466,610688409,439905963,862680951,269277364,15334888,161906743,377673880,843972007,269871138,701126944,237777461,771138650,674074425,443295861
100,"Max efficiency 0.1",467,152499495,312890782,342895520,109353352,167182490,908934143,60482789,376130145,89653092,976786090,463550255,234851012,16083262,702212818
100,"Max efficiency 0.1",468,75510164,776895139,133995057,838132308,333910249,805797901,545667380,116657693,987287054,21012095,211780331,889922955,267041122,860487758
100,"Max efficiency 0.1",469,410447091,656802463,894639397,191724254,975476893,411740658,680893752,137765644,284180630,351800027,203196321,857277048,442666883,131014538
100,"Max efficiency 0.1",470,809752700,413442728,350427026,699018495,396020061,284760776,962670269,830511187,164822009,195333769,470029031,35919737,824877678,772673097
100,"Max efficiency 0.1",471,904979383,969643065,952314041,316173103,939040843,104327791,708505015,441035160,358561670,771228003,161415794,682647860,602905072,403812869
100,"Max efficiency 0.1",472,483451023,737974190,858981328,222264375,355257357,199069135,868459406,646060787,831045733,742923388,94980556,996977722,201878120,865307084
100,"Max efficiency 0.1",473,843790623,685343786,896232587,556344991,495970068,893229711,649113013,344781994,398397440,180185093,470226354,430290563,600133682,32841950
100,"Max efficiency 0.1",474,659214900,588817274,201693518,520829503,600178374,982477428,606063608,699962494,393421814,81625595,880041628,638423193,207677271,45100157
100,"Max efficiency 0.1",475,782146372,819503805,25376317,758866307,903363713,217718149,179364824,100923455,12878385,867740690,940323624,299770882,876656492,288022269
100,"Max efficiency 0.1",476,456376286,614265918,278617039,7820190,161853537,752455854,341040671,612238474,328681106,463011015,818366683,461552400,934281146,224591676
100,"Max efficiency 0.1",477,734874468,459476304,481554678,729502333,350724241,598235402,405049904,656100585,934552621,602351120,768524194,836620690,136956846,142313088
100,"Max efficiency 0.1",478,905435750,619169689,23104872,69662994,138621804,737035680,557429558,24889732,452634514,483866557,540975744,901911959,645323747,214573691
100,"Max efficiency 0.1",479,397630275,812170506,345905295,505007149,178995357,942059212,69141946,570355709,116585575,743873426,142785452,589509131,459106598,173739400
100,"Max efficiency 0.1",480,159372814,29440265,490554526,368093191,435501805,852106929,44971397,332360143,647021860,609783224,81395456,247371088,954662488,261817431
100,"Max efficiency 0.1",481,331967756,731422367,388494770,750215473,167950591,953412117,660247141,908780080,879821852,562524019,286645496,263747644,154339480,598881371
100,"Max efficiency 0.1",482,714928168,975310458,284850868,648699357,75044260,833901410,566371459,351108317,483286397,456512503,7565824,449553323,132774063,997208964
100,"Max efficiency 0.1",483,146079592,360683916,575629574,980739128,533047953,239045787,534602381,874462246,90475609,258191800,856339500,113490528,656083208,366744028
100,"Max efficiency 0.1",484,24324763,216008133,2949533,899614188,267550650,496353934,881773009,809270832,553463137,198858176,36246063,517349879,65323048,63475134
100,"Max efficiency 0.1",485,907933267,716578587,269330928,371139364,395466760,919974190,69701472,171957373,470251798,903783954,641543095,389575126,770881066,472563921
100,"Max efficiency 0.1",486,305783018,53953432,414747529,660539131,301762019,572344624,112901306,320841950,992580795,556548437,238185025,801915567,296250738,482106534
100,"Max efficiency 0.1",487,525089466,829769099,122979838,776288218,152392508,478107044,18639436,566762761,473503379,836705717,70687078,82184381,673755462,864517197
100,"Max efficiency 0.1",488,297949181,439634439,76867496,770047677,431772530,481532581,945717412,603093158,231303855,947609962,541996986,923681207,780998234,835939188
100,"Max efficiency 0.1",489,927132391,127152240,149917636,368245282,426604813,865787432,847597481,639360582,305503024,777274483,507020932,968078201,338611731,183283762
100,"Max efficiency 0.1",490,12127315,551533573,772307355,633058823,824941476,794320271,357312287,82750377,901388965,285126626,253412399,418439554,227424158,172014918
100,"Max efficiency 0.1",491,653684832,217280307,813848554,554758512,457023839,421765801,450401428,293539068,53539663,625950437,248115614,434036436,22521930,624209473
100,"Max efficiency 0.1",492,879633638,365648814,53711716,830615380,120807024,500027585,705294363,579797353,650221161,508627504,817268018,212618941,804217832,778525715
100,"Max efficiency 0.1",493,996480581,527564547,769504616,599890700,667389691,217796578,443744654,706100845,498291548,983519693,968799604,626341705,2500781,208133856
100,"Max efficiency 0.1",494,35861985,58252090,8211943,989373704,791026318,695937317,630433337,346466921,226817713,359978291,67746272,706063511,283479806,878647119
100,"Max efficiency 0.1",495,539748809,7491181,835030709,935611413,690753078,529334884,253803984,28777097,989564482,614020622,95313883,502407339,219031429,227824938
100,"Max efficiency 0.1",496,453003162,880240631,421859791,546315810,9813942,835481545,268806644,185830894,813518458,780561895,250686525,313472172,576848540,28094386
100,"Max efficiency 0.1",497,10915030,9507659,189106119,72498152,969429979,364558681,86894379,532508314,437232492,513987340,459278101,110272932,62639459,715716096
100,"Max efficiency 0.1",498,277422825,650480499,153985359,931744013,33626681,651265769,965241079,582935311,508695709,692655332,587735967,137915063,544089795,194412611
100,"Max efficiency 0.1",499,961053636,156206714,622257071,793708832,923428350,460993773,761355946,768200415,584710336,778173981,93898387,787609186,800970915,447510886
100,"Max efficiency 0.1",500,856169007,246855745,311566636,312633294,990774831,116249518,36304267,177426472,990686516,619031504,254917462,360732317,374057324,49386401
100,"Max efficiency 0.1",501,365004889,209559950,915816808,94645979,510332537,631074649,923593731,343464065,364684018,180987693,353416823,216665105,315862649,586640962
100,"Max efficiency 0.1",502,521129290,139486464,750841089,129670798,853889862,536673299,973921907,117623625,845548185,621323204,808981418,816770195,15689364,97362928
100,"Max efficiency 0.1",503,346422092,532109779,216801257,844838246,540411537,249970028,759702032,728198391,200757528,223940604,466082817,399046254,594639374,917260552
100,"Max efficiency 0.1",504,543969404,632396501,722264037,890559341,256640951,196040520,107111096,660567991,666848112,109075979,949612791,619624774,352423744,252575468
100,"Max efficiency 0.1",505,209240777,935980212,247855608,254025899,904798056,666908798,803750251,752618024,991536778,621151494,986447773,491299329,100303269,962061516
100,"Max efficiency 0.1",506,499305830,794875596,925409444,659931512,401734272,354742933,980903910,529716097,980881190,774106924,116391880,911085400,723192796,894225025
100,"Max efficiency 0.1",507,861671430,637751614,753347577,749353739,627441948,397811335,58873556,855164324,158476036,400644212,128562109,55107402,392444097,104068520
100,"Max efficiency 0.1",508,877120927,540131980,875438146,320073108,686067817,655805014,466824120,876154780,308608150,735959200,399017770,603627399,719587759,655877198
100,"Max efficiency 0.1",509,553636517,162729715,291732470,128819827,490633410,976040686,16059109,938729145,61248635,847919288,130725670,568993464,328749917,181254769
100,"Max efficiency 0.1",510,803927703,891705397,709276031,684549579,551302353,569802283,598938137,913176291,614282112,789911157,991621226,339995334,319116984,703970644
